release_speed,d,m_b,wave_amplitude,wave_period,wave_direction,winch_offset_x,winch_offset_y,T,R_offset,sigma_max,success,target_reached,final_height,safety_factor,sim_time
0.9089557691502705,0.03274549068260848,767.1210312013293,0.4993750186196802,9.988227831514044,-56.195150291182706,-0.845142462748794,1.901741961840381,1520.8291948898507,68.34758651018167,124.2350813511717,True,True,24.992775243436654,5.352428712129813,29.274177074432373
0.6052580114281779,0.040177956152170693,984.4380296365113,1.5334786630296913,7.669516859989917,-24.351213629859373,-3.1804267748534163,3.2215951597769035,2282.602506592533,53.18827613582478,175.32764079207013,True,True,25.277785327164793,2.519254689905948,40.92544865608215
1.1227947662272229,0.025034579950454425,482.58553242011124,2.4499959410417023,7.1552390324893285,-34.5476834282922,-1.9963372530493628,-1.4866401401652753,1232.4581688020062,86.74817032402743,223.57019699203389,True,True,24.898874051695202,5.088662156752792,24.80846357345581
0.6113782888012091,0.03591484556531477,622.9991849440945,1.3854193211251067,7.4807138134915565,-10.536860144795526,-0.3430952694884768,4.504061283445724,2260.6662468539234,62.4364138614732,156.86639267203455,True,True,24.66150832942708,3.5238728490850844,38.02506995201111
0.18179805623258233,0.033212923878609746,517.9566628308629,3.2785001104434968,12.733759811833066,-41.57033608400835,-2.6533636686313606,-0.08372674933531421,7599.997504882301,62.17976564215331,207.02746330263722,True,True,24.953912723200347,3.1221658175988165,103.98921942710876
1.4748498414197342,0.0478857032892247,559.4960234699663,1.990162584534353,15.0209675248256,29.689280195632193,2.826565202621227,0.08895898700871907,936.8521427654647,52.68696368377492,130.94440575211746,True,True,24.576093006519386,2.3746491698180936,22.24781036376953
1.2255563286804378,0.04206385828842093,1362.0013769628733,3.4296502921868277,12.401634452812232,-32.995914427332075,3.9118543276717084,4.777408871122255,1127.1655319908277,60.71109855728919,182.42995982568064,True,True,25.020390206889942,2.2089392486985133,25.7900972366333
0.774468973928079,0.04537617572677061,657.9030450280852,1.904559821507041,11.541449629776192,-25.80996646382205,-2.1956545133101484,-0.9706248571770031,1783.6879247487384,47.53660608066235,164.56149805765497,True,True,24.92384455487354,2.104331379212193,36.03591799736023
0.10639242939998966,0.023945309012212125,1341.6118925888188,0.850562370342026,7.871147770679007,23.767385874227173,4.973176915897559,3.4489339195344204,12999.524688633406,90.2161362878919,126.82728123491744,True,True,25.00491165216431,9.80493166123818,179.17010021209717
0.5400654462178072,0.03852265147493392,1169.125458874664,3.7016342651289555,15.963300780279164,63.760687841864495,1.8053709809573402,-0.7229872761383014,2559.354266770334,59.37165417090756,168.16504761406176,True,True,24.695110041189537,2.857130438617072,46.97058844566345
0.7533745130442707,0.03407220574811998,1232.7896942300094,0.5720687863043841,8.872160990858267,-2.4526076867451962,0.4097050811754439,-2.5577346537814236,1834.483702070928,65.36610187885017,117.41295700358735,True,True,25.11176961234537,5.230962669253193,36.321531534194946
1.3571777438669121,0.03228079291089228,1452.7153184593026,2.684424782183808,8.944230465553247,50.892702241282905,-4.912689011143485,-1.5787853241398606,1018.4980480966965,68.8180910217557,199.85629780277276,True,True,25.37991426955864,3.423670178967162,25.455093145370483
0.3561682793153157,0.026774153160299206,1468.2299114681923,2.1493098609338985,15.386427413661549,83.92565894892581,-2.40823374518244,4.628852952831535,3882.739163928443,77.17488481782509,164.83640659895042,True,True,24.572403667428716,6.03411413220813,62.69726252555847
0.13887185918059858,0.04968636054224294,548.2595774678432,0.9470685258123548,6.612951129730813,-22.280855392223643,-1.056972036229201,3.974704579400596,9947.512523675041,44.31807419268842,146.2416313427951,True,True,24.737383634582784,1.9749347419527168,142.63911056518555
0.7421457590773636,0.04887159143858792,417.3484082559115,3.6268108215056123,13.530185058770599,-48.86879165088961,2.695988370028112,1.546586394912195,1861.1888910990433,49.26429495754582,179.51094688687203,True,True,25.565871217113454,1.6630076419795643,37.84280824661255
